@relation page

@attribute class {none,title,pages,authors,veditor,vtitle}
@attribute fontsize numeric
@attribute weight numeric
@attribute style numeric
@attribute replaced numeric
@attribute nlines numeric
@attribute depth numeric
@attribute tlength numeric
@attribute pdigits numeric
@attribute plower numeric
@attribute pupper numeric
@attribute pspaces numeric
@attribute ppunct numeric
@attribute relx numeric
@attribute rely numeric

@data
title,0.991282,0,0,0,1,0,60,0.066667,0.733333,0.083333,0.116667,0,0.09172,0.434379
none,0.991282,0,1,0,2,1,180,0,0.711111,0.122222,0.111111,0.05,0.252632,0.446136
authors,0.991282,0,1,0,1,0,125,0,0.712,0.12,0.112,0.056,0.252632,0.442509
authors,0.991282,0,1,0,1,0,55,0,0.709091,0.127273,0.109091,0.036364,0.093264,0.450639
none,0.991282,0,0.680473,0,2,1,169,0.023669,0.668639,0.136095,0.130178,0.04142,0.198895,0.465262
title,0.991282,0,0,0,1,0,54,0.074074,0.666667,0.12963,0.12963,0,0.09068,0.461479
authors,0.991282,0,1,0,1,0,115,0,0.669565,0.13913,0.130435,0.06087,0.198895,0.469609
none,0.991282,0,0.681818,0,2,1,88,0.045455,0.522727,0.215909,0.136364,0.068182,0.096644,0.484387
title,0.991282,0,0,0,1,0,28,0.142857,0.357143,0.321429,0.142857,0.035714,0.07362,0.480449
authors,0.991282,0,1,0,1,0,60,0,0.6,0.166667,0.133333,0.083333,0.096644,0.488579
none,0.991282,0,0.552381,0,2,1,105,0.038095,0.609524,0.190476,0.12381,0.038095,0.09375,0.503513
title,0.991282,0,0,0,1,0,47,0.085106,0.510638,0.255319,0.12766,0.021277,0.087591,0.499419
authors,0.991282,0,1,0,1,0,58,0,0.689655,0.137931,0.12069,0.051724,0.09375,0.507549
none,0.991282,0,0.27619,0,2,1,105,0.038095,0.666667,0.152381,0.114286,0.028571,0.108434,0.522639
title,0.991282,0,0,0,1,0,76,0.052632,0.644737,0.157895,0.118421,0.026316,0.108434,0.518389
authors,0.991282,0,1,0,1,0,29,0,0.724138,0.137931,0.103448,0.034483,0.074074,0.52652
none,0.991282,0,0.530303,0,2,1,66,0.075758,0.560606,0.19697,0.136364,0.015152,0.079558,0.541764
title,0.991282,0,0,0,1,0,31,0.16129,0.516129,0.193548,0.129032,0,0.074227,0.53736
authors,0.991282,0,1,0,1,0,35,0,0.6,0.2,0.142857,0.028571,0.079558,0.54549
none,0.991282,0,0.494505,0,2,1,91,0.043956,0.56044,0.186813,0.142857,0.043956,0.086538,0.56089
title,0.991282,0,0,0,1,0,46,0.086957,0.521739,0.195652,0.130435,0.021739,0.083916,0.55633
authors,0.991282,0,1,0,1,0,45,0,0.6,0.177778,0.155556,0.066667,0.086538,0.56446
none,0.991282,0,0.428571,0,2,1,126,0.031746,0.642857,0.15873,0.134921,0.031746,0.110599,0.580016
title,0.991282,0,0,0,1,0,72,0.055556,0.625,0.166667,0.138889,0.013889,0.110599,0.5753
authors,0.991282,0,1,0,1,0,54,0,0.666667,0.148148,0.12963,0.055556,0.09172,0.58343
none,0.991282,0,0.48951,0,2,1,143,0.034965,0.706294,0.111888,0.111888,0.027972,0.109256,0.599141
title,0.991282,0,0,0,1,0,73,0.068493,0.69863,0.09589,0.123288,0.013699,0.109256,0.59427
authors,0.991282,0,1,0,1,0,70,0,0.714286,0.128571,0.1,0.042857,0.104197,0.6024
none,0.991282,0,0.282051,0,2,1,39,0.102564,0.512821,0.25641,0.128205,0,0.073846,0.618267
title,0.991282,0,0,0,1,0,28,0.142857,0.428571,0.285714,0.142857,0,0.073846,0.61324
authors,0.991282,0,1,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.065277,0.62137
none,0.991282,0,0.538462,0,2,1,65,0.061538,0.507692,0.246154,0.153846,0.030769,0.079734,0.637393
title,0.991282,0,0,0,1,0,30,0.133333,0.366667,0.333333,0.166667,0,0.074611,0.632211
authors,0.991282,0,1,0,1,0,35,0,0.628571,0.171429,0.142857,0.057143,0.079734,0.640341
none,0.991282,0,0.72449,0,2,1,98,0.040816,0.5,0.22449,0.173469,0.061224,0.108108,0.656518
title,0.991282,0,0,0,1,0,27,0.148148,0.407407,0.296296,0.148148,0,0.072948,0.651181
authors,0.991282,0,1,0,1,0,71,0,0.535211,0.197183,0.183099,0.084507,0.108108,0.659311
none,0.991282,0,0.550562,0,2,1,89,0.044944,0.573034,0.202247,0.146067,0.033708,0.089441,0.675644
title,0.991282,0,0,0,1,0,40,0.1,0.5,0.25,0.15,0,0.080808,0.670151
authors,0.991282,0,1,0,1,0,49,0,0.632653,0.163265,0.142857,0.061224,0.089441,0.678281
none,0.991282,0,0.487805,0,2,1,123,0.03252,0.699187,0.113821,0.121951,0.03252,0.09863,0.69477
title,0.991282,0,0,0,1,0,63,0.063492,0.698413,0.095238,0.126984,0.015873,0.09863,0.689121
authors,0.991282,0,1,0,1,0,60,0,0.7,0.133333,0.116667,0.05,0.095745,0.697251
none,1.177147,1,0,0,1,0,7,0,0.857143,0.142857,0,0,0.028571,0.712292
none,0.991282,0,0.506944,0,2,1,144,0,0.75,0.104167,0.111111,0.020833,0.112324,0.733021
title,0.991282,0,0,0,1,0,71,0,0.802817,0.070423,0.112676,0,0.107303,0.727062
authors,0.991282,0,1,0,1,0,73,0,0.69863,0.136986,0.109589,0.041096,0.112324,0.735192
none,0.991282,0,0.636364,0,2,1,110,0,0.618182,0.2,0.145455,0.036364,0.11094,0.752147
title,0.991282,0,0,0,1,0,40,0,0.525,0.3,0.175,0,0.081356,0.746032
authors,0.991282,0,1,0,1,0,70,0,0.671429,0.142857,0.128571,0.057143,0.11094,0.754162
none,0.991282,0,0.294118,0,2,1,136,0,0.794118,0.051471,0.125,0.022059,0.142574,0.771272
title,0.991282,0,0,0,1,0,96,0,0.84375,0.010417,0.125,0.010417,0.142574,0.765002
authors,0.991282,0,1,0,1,0,40,0,0.675,0.15,0.125,0.05,0.082192,0.773132
none,0.991282,0,0.355932,0,2,1,118,0,0.779661,0.067797,0.118644,0.016949,0.108434,0.790398
title,0.991282,0,0,0,1,0,76,0,0.842105,0.013158,0.118421,0,0.108434,0.783972
authors,0.991282,0,1,0,1,0,42,0,0.666667,0.166667,0.119048,0.047619,0.082569,0.792102
none,0.991282,0,0.259259,0,2,1,108,0,0.796296,0.064815,0.111111,0.009259,0.116883,0.809524
title,0.991282,0,0,0,1,0,80,0,0.875,0.0125,0.1125,0,0.116883,0.802942
authors,0.991282,0,1,0,1,0,28,0,0.571429,0.214286,0.107143,0.035714,0.074457,0.811072
none,0.991282,0,0.142857,0,2,1,70,0,0.785714,0.114286,0.085714,0.014286,0.093872,0.828649
title,0.991282,0,0,0,1,0,60,0,0.8,0.1,0.083333,0.016667,0.093872,0.821913
authors,0.991282,0,1,0,1,0,10,0,0.7,0.2,0.1,0,0.064923,0.830043
none,0.991282,0,0.320988,0,2,1,81,0,0.814815,0.061728,0.111111,0.012346,0.08933,0.847775
title,0.991282,0,0,0,1,0,55,0,0.872727,0.018182,0.109091,0,0.08933,0.840883
authors,0.991282,0,1,0,1,0,26,0,0.692308,0.153846,0.115385,0.038462,0.071928,0.849013
none,0.991282,0,0.46281,0,2,1,121,0,0.785124,0.07438,0.115702,0.024793,0.094737,0.866901
title,0.991282,0,0,0,1,0,65,0,0.876923,0.015385,0.107692,0,0.094737,0.859853
authors,0.991282,0,1,0,1,0,56,0,0.678571,0.142857,0.125,0.053571,0.092426,0.867983
none,0.991282,0,0.45977,0,2,1,87,0,0.793103,0.08046,0.091954,0.022989,0.084112,0.886027
title,0.991282,0,0,0,1,0,47,0,0.893617,0.021277,0.06383,0,0.084112,0.878823
authors,0.991282,0,1,0,1,0,40,0,0.675,0.15,0.125,0.05,0.079121,0.886953
none,0.991282,0,0.643678,0,2,1,87,0,0.747126,0.103448,0.114943,0.034483,0.094612,0.905152
title,0.991282,0,0,0,1,0,31,0,0.870968,0.032258,0.096774,0,0.074534,0.897793
authors,0.991282,0,1,0,1,0,56,0,0.678571,0.142857,0.125,0.053571,0.094612,0.905923
none,0.991282,0,0.237037,0,2,1,135,0,0.8,0.051852,0.125926,0.022222,0.160714,0.924278
title,0.991282,0,0,0,1,0,103,0,0.864078,0.009709,0.116505,0.009709,0.160714,0.916763
authors,0.991282,0,1,0,1,0,32,0,0.59375,0.1875,0.15625,0.0625,0.076433,0.924894
none,0.991282,0,0.546667,0,2,1,75,0,0.773333,0.093333,0.106667,0.026667,0.082569,0.943404
title,0.991282,0,0,0,1,0,34,0,0.882353,0.029412,0.088235,0,0.076271,0.935734
authors,0.991282,0,1,0,1,0,41,0,0.682927,0.146341,0.121951,0.04878,0.082569,0.943864
none,0.991282,0,0.559322,0,2,1,236,0,0.758475,0.084746,0.127119,0.029661,0.338028,0.962529
title,0.991282,0,0,0,1,0,104,0,0.865385,0.009615,0.115385,0.009615,0.157549,0.954704
authors,0.991282,0,1,0,1,0,132,0,0.674242,0.143939,0.136364,0.045455,0.338028,0.962834
none,1.177147,1,0,0,1,0,36,0,0.75,0.111111,0.138889,0,0.037915,0.978286
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.985769
none,0.867371,0,0,0,2,1,76,0.157895,0.513158,0.131579,0.092105,0.039474,0.034557,1
none,0.867371,0,0,0,1,0,39,0.153846,0.589744,0.076923,0.102564,0.025641,0.034483,0.99265
none,0.867371,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034557,1
none,1,0.374809,0.199898,0,36,3,1976,0.030364,0.672571,0.126012,0.116903,0.032389,?,?
none,1.1293,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.011504
none,1.1293,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.011504
none,1.1293,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.011504
none,0.95099,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.03276
none,0.772679,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.063725
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.094507
none,1.901979,1,0,0,1,0,8,0.5,0,0.375,0.125,0,0.030888,0.118038
vtitle,1.901979,1,0,0,1,0,29,0,0.793103,0.103448,0.103448,0,0.04539,0.15212
none,1.1293,1,0,0,1,0,76,0.065789,0.684211,0.105263,0.131579,0,0.071269,0.217749
none,0.95099,1,0,0,1,1,102,0.088235,0.558824,0.186275,0.137255,0,0.087432,0.252252
none,0.95099,1,0,0,1,0,59,0.016949,0.745763,0.084746,0.135593,0,0.044138,0.252252
none,0.95099,1,0,0,1,0,8,0.5,0,0.5,0,0,0.447935,0.252252
none,0.95099,1,0,0,1,0,35,0.114286,0.371429,0.285714,0.171429,0,0.63337,0.252252
none,1.1293,1,0,0,1,0,35,0.142857,0.514286,0.085714,0.142857,0.114286,0.037209,0.284306
none,0.95099,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.316953
none,1.1293,1,0,0,5,1,355,0,0.670423,0.149296,0.115493,0.033803,0.121212,0.380054
veditor,1.1293,1,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.030217,0.347576
none,1.1293,1,0,0,1,0,46,0,0.695652,0.108696,0.108696,0.043478,0.216535,0.347576
veditor,1.1293,1,0,0,1,0,17,0,0.647059,0.176471,0.117647,0.058824,0.03122,0.36894
none,1.1293,1,0,0,1,0,48,0,0.583333,0.1875,0.145833,0.041667,0.261498,0.36894
veditor,1.1293,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.030132,0.390304
none,1.1293,1,0,0,1,0,58,0,0.706897,0.103448,0.12069,0.034483,0.243976,0.390304
veditor,1.1293,1,0,0,1,0,18,0,0.833333,0.111111,0.055556,0,0.031098,0.411668
none,1.1293,1,0,0,1,0,48,0,0.458333,0.291667,0.145833,0.041667,0.262097,0.411668
veditor,1.1293,1,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.030217,0.433032
none,1.1293,1,0,0,1,0,82,0,0.731707,0.097561,0.109756,0.036585,0.415617,0.433032
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.457997
none,0.95099,0,0,0,1,0,79,0.025316,0.658228,0.075949,0.164557,0.025316,0.051282,0.480753
none,1.426484,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.516502
none,0.95099,1,0,0,1,0,7,0,0.857143,0.142857,0,0,0.028219,0.552826
none,1.1293,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.06729,0.585867
none,0.95099,0,0.244444,0,1,1,46,0,0.73913,0.108696,0.108696,0.043478,0.082664,0.617527
title,0.95099,0,0,0,1,0,32,0,0.8125,0.09375,0.09375,0,0.074611,0.617527
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.252534,0.617527
authors,0.95099,0,1,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.276577,0.617527
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.327441,0.617527
none,1.1293,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.0697,0.649137
none,0.95099,0,0.216667,0,1,1,121,0.066116,0.53719,0.198347,0.14876,0.041322,0.273764,0.68059
title,0.95099,0,0,0,1,0,92,0.086957,0.51087,0.217391,0.152174,0.021739,0.15,0.68059
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.662162,0.68059
authors,0.95099,0,1,0,1,0,26,0,0.692308,0.153846,0.115385,0.038462,0.802432,0.68059
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.839226,0.68059
none,0.95099,0,0.422764,0,1,1,124,0,0.75,0.104839,0.104839,0.032258,0.244068,0.703522
title,0.95099,0,0,0,1,0,69,0,0.811594,0.086957,0.101449,0,0.102564,0.703522
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.474662,0.703522
authors,0.95099,0,1,0,1,0,52,0,0.711538,0.134615,0.096154,0.038462,0.715182,0.703522
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.81229,0.703522
none,0.95099,0,0.525926,0,2,2,136,0,0.720588,0.125,0.102941,0.029412,0.261818,0.739167
none,0.95099,0,0.487805,0,1,1,124,0,0.725806,0.120968,0.112903,0.024194,0.261818,0.726454
title,0.95099,0,0,0,1,0,62,0,0.758065,0.112903,0.129032,0,0.097035,0.726454
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.440878,0.726454
authors,0.95099,0,1,0,1,0,60,0,0.716667,0.133333,0.083333,0.033333,0.723056,0.726454
authors,0.95099,0,1,0,1,0,11,0,0.727273,0.181818,0,0,0.065753,0.743653
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.142256,0.743653
none,1.1293,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.068182,0.775678
none,0.95099,0,0.534653,0,1,1,102,0,0.666667,0.137255,0.137255,0.04902,0.163265,0.806716
title,0.95099,0,0,0,1,0,45,0,0.733333,0.111111,0.133333,0,0.084606,0.806716
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.348818,0.806716
authors,0.95099,0,1,0,1,0,54,0,0.648148,0.166667,0.12963,0.055556,0.530227,0.806716
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.689394,0.806716
none,1.1293,1,0,0,1,0,17,0,0.823529,0.117647,0.058824,0,0.069835,0.838948
none,0.95099,0,0.192982,0,1,1,58,0,0.672414,0.155172,0.12069,0.051724,0.092784,0.869779
title,0.95099,0,0,0,1,0,44,0,0.704545,0.159091,0.113636,0.022727,0.082759,0.869779
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.33277,0.869779
authors,0.95099,0,1,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.362162,0.869779
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.407407,0.869779
none,0.95099,0,0.42623,0,1,1,62,0,0.725806,0.145161,0.096774,0.032258,0.099585,0.892711
title,0.95099,0,0,0,1,0,33,0,0.727273,0.181818,0.090909,0,0.077005,0.892711
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.277872,0.892711
authors,0.95099,0,1,0,1,0,26,0,0.807692,0.115385,0.076923,0,0.339718,0.892711
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.45202,0.892711
none,0.95099,0,0.531915,0,1,1,95,0,0.726316,0.105263,0.105263,0.031579,0.143426,0.915643
title,0.95099,0,0,0,1,0,42,0,0.785714,0.071429,0.119048,0,0.080178,0.915643
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.309122,0.915643
authors,0.95099,0,1,0,1,0,50,0,0.72,0.14,0.08,0.02,0.462871,0.915643
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.638047,0.915643
none,0.95099,0,0.66129,0,1,1,63,0,0.698413,0.126984,0.111111,0.063492,0.09375,0.938575
title,0.95099,0,0,0,1,0,19,0,0.842105,0.105263,0.052632,0,0.067227,0.938575
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.163007,0.938575
authors,0.95099,0,1,0,1,0,41,0,0.682927,0.146341,0.121951,0.04878,0.223085,0.938575
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.414141,0.938575
none,0.95099,0,0.714286,0,1,1,71,0,0.71831,0.140845,0.070423,0.042254,0.111283,0.961507
title,0.95099,0,0,0,1,0,18,0,0.833333,0.166667,0,0,0.069032,0.961507
none,0.95099,0,0,0,1,0,2,0,0,0,0.5,0.5,0.186655,0.961507
authors,0.95099,0,1,0,1,0,50,0,0.72,0.14,0.08,0.02,0.283416,0.961507
none,0.95099,0,0,0,1,0,1,0,0,0,0,1,0.515993,0.961507
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.970113
none,0.832116,0,0,0,2,1,100,0.12,0.56,0.13,0.09,0.04,0.041612,1
none,0.832116,0,0,0,1,0,63,0.095238,0.634921,0.095238,0.095238,0.031746,0.041612,0.984464
none,0.832116,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034446,1
none,1,0.239106,0.205028,0,39,3,1805,0.049307,0.649861,0.132964,0.11856,0.027701,?,?
none,1.14953,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.011834
none,1.14953,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.011834
none,1.14953,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.011834
none,0.968025,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.033698
none,0.786521,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.065546
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.097176
none,1.936051,1,0,0,1,0,9,0.444444,0,0.444444,0.111111,0,0.031465,0.121471
vtitle,1.936051,1,0,0,1,0,44,0,0.75,0.136364,0.113636,0,0.074941,0.156544
none,1.14953,1,0,0,1,1,106,0.04717,0.669811,0.122642,0.141509,0,0.22069,0.224007
none,1.14953,1,0,0,1,0,96,0.010417,0.739583,0.09375,0.145833,0,0.125,0.224007
none,1.14953,1,0,0,1,0,10,0.4,0,0.4,0.1,0,0.895467,0.224007
none,0.968025,1,0,0,1,1,100,0.09,0.57,0.17,0.14,0,0.085561,0.259478
none,0.968025,1,0,0,1,0,59,0.016949,0.745763,0.084746,0.135593,0,0.044138,0.259478
none,0.968025,1,0,0,1,0,8,0.5,0,0.5,0,0,0.447935,0.259478
none,0.968025,1,0,0,1,0,33,0.121212,0.393939,0.242424,0.181818,0,0.627856,0.259478
none,1.14953,1,0,0,1,0,35,0.142857,0.514286,0.085714,0.142857,0.114286,0.037209,0.292477
none,0.968025,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.326032
none,1.14953,1,0,0,3,1,45,0,0.666667,0.133333,0.133333,0,0.031281,0.390805
veditor,1.14953,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030332,0.373626
none,1.14953,1,0,0,1,0,2,0,0,0,0.5,0,0.14322,0.373626
veditor,1.14953,1,0,0,1,0,10,0,0.7,0.2,0.1,0,0.02974,0.395604
none,1.14953,1,0,0,1,0,2,0,0,0,0.5,0,0.12585,0.395604
veditor,1.14953,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030622,0.417582
none,1.14953,1,0,0,1,0,2,0,0,0,0.5,0,0.152991,0.417582
none,0.968025,0,0,0,3,1,126,0,0.587302,0.18254,0.142857,0.063492,0.041078,0.467249
none,0.968025,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.450716
none,0.968025,0,0,0,1,0,26,0,0.653846,0.230769,0.115385,0,0.042596,0.450716
none,0.968025,0,0,0,1,0,26,0,0.5,0.230769,0.153846,0.115385,0.249246,0.450716
none,0.968025,0,0,0,1,0,2,0,0,0,0.5,0,0.027142,0.468408
none,0.968025,0,0,0,1,0,9,0,0.888889,0.111111,0,0,0.039894,0.468408
none,0.968025,0,0,0,1,0,14,0,0.428571,0.285714,0.142857,0.142857,0.101395,0.468408
none,0.968025,0,0,0,1,0,2,0,0,0,0.5,0,0.027257,0.486099
none,0.968025,0,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.045704,0.486099
none,0.968025,0,0,0,1,0,11,0,0.454545,0.090909,0.272727,0.181818,0.132261,0.486099
none,0.968025,0,0,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.200909,0.486099
none,0.968025,0,0,0,1,0,9,0,0.666667,0.111111,0.111111,0.111111,0.279215,0.486099
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.495847
none,1.452038,1,0,0,1,0,29,0,0.827586,0.103448,0.068966,0,0.039653,0.524618
none,0.968025,0,0,0,1,1,27,0.185185,0.37037,0.259259,0.111111,0,0.033195,0.561921
none,0.968025,0,0,0,1,0,21,0.190476,0.47619,0.238095,0.095238,0,0.031652,0.561921
none,0.968025,0,0,0,1,0,6,0.166667,0,0.333333,0.166667,0,0.186026,0.561921
none,1.452038,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.599321
none,0.968025,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.028144,0.636057
none,0.968025,0,0.597015,0,2,2,134,0,0.731343,0.119403,0.104478,0.037313,0.123077,0.665523
title,0.968025,0,0,0,1,0,53,0,0.773585,0.113208,0.09434,0,0.089552,0.653749
none,0.968025,0,0.987654,0,1,1,81,0,0.703704,0.123457,0.111111,0.061728,0.123077,0.671441
authors,0.968025,0,1,0,1,0,80,0,0.7125,0.125,0.1125,0.05,0.122241,0.671441
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.568182,0.671441
pages,0.786521,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.671429
none,0.968025,0,0.320988,0,2,2,81,0,0.679012,0.160494,0.123457,0.024691,0.08933,0.707547
title,0.968025,0,0,0,1,0,54,0,0.685185,0.166667,0.12963,0,0.08933,0.695029
none,0.968025,0,0.962963,0,1,1,27,0,0.666667,0.148148,0.111111,0.074074,0.072801,0.712721
authors,0.968025,0,1,0,1,0,26,0,0.692308,0.153846,0.115385,0.038462,0.072508,0.712721
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.228114,0.712721
pages,0.786521,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.712605
none,0.968025,0,0.405405,0,2,2,111,0,0.666667,0.18018,0.126126,0.027027,0.103896,0.749571
title,0.968025,0,0,0,1,0,65,0,0.646154,0.215385,0.138462,0,0.103896,0.73631
none,0.968025,0,0.978261,0,1,1,46,0,0.695652,0.130435,0.108696,0.065217,0.082949,0.754002
authors,0.968025,0,1,0,1,0,45,0,0.711111,0.133333,0.111111,0.044444,0.082569,0.754002
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.329966,0.754002
pages,0.786521,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.753782
none,0.968025,0,0.330579,0,2,2,121,0,0.702479,0.140496,0.123967,0.024793,0.115016,0.791595
title,0.968025,0,0,0,1,0,80,0,0.725,0.1375,0.125,0,0.115016,0.777591
none,0.968025,0,0.97561,0,1,1,41,0,0.658537,0.146341,0.121951,0.073171,0.080089,0.795282
authors,0.968025,0,1,0,1,0,40,0,0.675,0.15,0.125,0.05,0.079734,0.795282
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.303872,0.795282
pages,0.786521,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.794958
none,0.968025,0,0.298077,0,2,2,104,0,0.730769,0.105769,0.134615,0.028846,0.106038,0.833619
title,0.968025,0,0,0,1,0,72,0,0.736111,0.097222,0.152778,0.013889,0.106038,0.818871
none,0.968025,0,0.96875,0,1,1,32,0,0.71875,0.125,0.09375,0.0625,0.076841,0.836563
authors,0.968025,0,1,0,1,0,31,0,0.741935,0.129032,0.096774,0.032258,0.076514,0.836563
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.271886,0.836563
pages,0.786521,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.836134
none,0.968025,0,0.396226,0,2,2,106,0,0.613208,0.235849,0.113208,0.037736,0.1033,0.875643
title,0.968025,0,0,0,1,0,63,0,0.571429,0.301587,0.111111,0.015873,0.1033,0.860152
none,0.968025,0,0.976744,0,1,1,43,0,0.674419,0.139535,0.116279,0.069767,0.080447,0.877843
authors,0.968025,0,1,0,1,0,42,0,0.690476,0.142857,0.119048,0.047619,0.080089,0.877843
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.307239,0.877843
pages,0.786521,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.877311
none,0.968025,0,0.360294,0,2,2,136,0,0.691176,0.139706,0.125,0.029412,0.12973,0.917667
title,0.968025,0,0,0,1,0,86,0,0.697674,0.139535,0.127907,0.011628,0.12973,0.901432
none,0.968025,0,0.98,0,1,1,50,0,0.68,0.14,0.12,0.06,0.091024,0.919124
authors,0.968025,0,1,0,1,0,49,0,0.693878,0.142857,0.122449,0.040816,0.090566,0.919124
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.394781,0.919124
pages,0.786521,0,0,0,1,0,6,0.833333,0,0,0,0,0.996531,0.918487
none,0.968025,0,0.593407,0,2,2,91,0,0.769231,0.10989,0.087912,0.032967,0.092426,0.959691
title,0.968025,0,0,0,1,0,36,0,0.805556,0.111111,0.083333,0,0.078603,0.942713
none,0.968025,0,0.981818,0,1,1,55,0,0.745455,0.109091,0.090909,0.054545,0.092426,0.960404
authors,0.968025,0,1,0,1,0,54,0,0.759259,0.111111,0.092593,0.037037,0.091954,0.960404
none,0.968025,0,0,0,1,0,1,0,0,0,0,1,0.404882,0.960404
pages,0.786521,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.959664
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.969269
none,0.847022,0,0,0,2,1,102,0.117647,0.568627,0.127451,0.088235,0.039216,0.042216,1
none,0.847022,0,0,0,1,0,65,0.092308,0.646154,0.092308,0.092308,0.030769,0.042216,0.98402
none,0.847022,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034446,1
none,1,0.059351,0.37833,0,127,3,7257,0.043131,0.673419,0.127601,0.115613,0.02439,?,?
none,1.179998,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.004152
none,1.179998,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.004152
none,1.179998,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.004152
none,0.993682,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.011848
none,0.807367,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.023084
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.034483
